Fold,Date,Model,Actual_Price,Predicted_Price,Actual_Growth,Predicted_Growth,Residual,Absolute_Error,Percentage_Error,Absolute_Percentage_Error,Prediction_Direction,Quarter
2,2011-01-01,Seasonal Naive (Lag 4),226900,222900.0,,,4000.0,4000.0,1.762891141472014,1.762891141472014,Underprediction,1
2,2011-04-01,Seasonal Naive (Lag 4),228100,219500.0,,,8600.0,8600.0,3.7702761946514687,3.7702761946514687,Underprediction,2
3,2011-07-01,Random Forest Growth,223500,228155.94393879277,-2.016659359929851,0.0245260582168949,-4655.9439387927705,4655.9439387927705,-2.08319639319587,2.08319639319587,Overprediction,3
3,2011-10-01,Random Forest Growth,221100,228425.90952439752,-1.0738255033557076,2.203986364383681,-7325.909524397517,7325.909524397517,-3.3133919151503917,3.3133919151503917,Overprediction,4
3,2012-01-01,Random Forest Growth,238400,226050.72442529583,7.824513794663046,2.239133616144662,12349.275574704167,12349.275574704167,5.180065257845707,5.180065257845707,Underprediction,1
3,2012-04-01,Random Forest Growth,238700,238326.82746146,0.1258389261745041,-0.0306931789177984,373.1725385400059,373.1725385400059,0.15633537433598907,0.15633537433598907,Underprediction,2
3,2012-07-01,Random Forest Growth,248800,237690.9112977161,4.2312526183494015,-0.4227434865035231,11109.088702283887,11109.088702283887,4.465067806384199,4.465067806384199,Underprediction,3
3,2012-10-01,Random Forest Growth,251700,247697.42670751724,1.165594855305474,-0.4431564680397012,4002.5732924827607,4002.5732924827607,1.5902158492184189,1.5902158492184189,Underprediction,4
3,2013-01-01,Random Forest Growth,258400,248279.7976094544,2.661899086213748,-1.3588408385163324,10120.2023905456,10120.2023905456,3.9164869932452016,3.9164869932452016,Underprediction,1
3,2013-04-01,Random Forest Growth,268100,253960.2049720601,3.7538699690402577,-1.7181869303172974,14139.795027939894,14139.795027939894,5.274074982446809,5.274074982446809,Underprediction,2
3,2013-07-01,Random Forest Growth,264800,263720.2888098824,-1.2308839985080144,-1.6336110369703782,1079.7111901175813,1079.7111901175813,0.4077459177181198,0.4077459177181198,Underprediction,3
3,2013-10-01,Random Forest Growth,273600,263454.3700850388,3.32326283987916,-0.5081683968886727,10145.629914961173,10145.629914961173,3.708198068333762,3.708198068333762,Underprediction,4
3,2014-01-01,Random Forest Growth,275200,270924.6981447842,0.5847953216374213,-0.9778150055613364,4275.301855215803,4275.301855215803,1.5535253834359748,1.5535253834359748,Underprediction,1
3,2014-04-01,Random Forest Growth,288000,270171.4182860402,4.651162790697683,-1.8272462623400456,17828.581713959808,17828.581713959808,6.1904797617916,6.1904797617916,Underprediction,2
3,2014-07-01,Random Forest Growth,281000,281318.6734136561,-2.430555555555558,-2.319905064702745,-318.6734136561281,318.6734136561281,-0.1134069087744228,0.1134069087744228,Overprediction,3
3,2014-10-01,Random Forest Growth,298900,280426.4620558705,6.370106761565841,-0.2041060299393247,18473.537944129494,18473.537944129494,6.180507843469218,6.180507843469218,Underprediction,4
